title,url,source,category,published_date,content
"Bareskrim Tangkap Pengendali Keuangan Fredy Pratama, Dibawa dari Malaysia",https://kumparan.com/bareskrim-tangkap-pengendali-keuangan-fredy-pratama-dibawa-dari-malaysia-27ctjlp3oVM,Kumparan,berita,2026-06-19,"Bareskrim Polri menangkap salah satu orang dekat bandar narkoba Fredy Pratama. Sosok yang diamankan adalah Frans Antony, yang disebut sebagai pengendali keuangan jaringan narkoba tersebut.
Direktur Tindak Pidana Narkoba Bareskrim Polri Brigjen Pol Eko Hadi Santoso membenarkan penangkapan itu. Menurut dia, Frans saat ini sedang dibawa dari Malaysia menuju Jakarta.
“Iya betul (Frans Antony pengendali keuangan Fredy Pratama ditangkap),” ujar Eko saat dikonfirmasi, Jumat (19/6).
Eko mengatakan, Frans saat ini masih dalam perjalanan dan diperkirakan tiba di Jakarta pada sore hari ini.
“Otw (dalam perjalanan ke Jakarta) dari Malaysia,” jelas Eko.
Meski demikian, Eko belum merinci kronologi penangkapan maupun peran lengkap Frans dalam jaringan tersebut. Penangkapan Frans menjadi perkembangan baru dalam pengejaran jaringan Fredy Pratama, bandar narkoba yang dijuluki sebagai ‘Pablo Escobar Indonesia’ tersebut.
Fredy sendiri hingga kini masih buron dan diduga bersembunyi di luar negeri. Ia disebut kerap berpindah-pindah lokasi, termasuk ke Thailand dan Kamboja.
Selain dikenal sebagai buronan besar kasus narkoba di Indonesia, Fredy juga diduga punya pengaruh kuat dalam peredaran narkotika di kawasan Asia Tenggara, khususnya wilayah golden triangle yang selama ini dikenal sebagai salah satu pusat perdagangan narkoba terbesar di dunia."
"Usai Berdamai dengan Iran, Korut Bakal Jadi Fokus Baru Trump",https://kumparan.com/usai-berdamai-dengan-iran-korut-bakal-jadi-fokus-baru-trump-27cswbKgvYU,Kumparan,berita,2026-06-19,"Presiden Korea Selatan (Korsel) Lee Jae Myung mengungkapkan bahwa Presiden Amerika Serikat (AS) Donald Trump ingin mengalihkan perhatian ke isu Korea Utara (Korut).
Lee mengungkap kebijakan itu diambil Trump usai AS menyepakati perdamaian dengan Iran usai perang sejak awal 2026 ini.
Dilansir AFP, pernyataan itu disampaikan Lee saat membeberkan isi pertemuannya dengan Trump di sela-sela KTT G7 di Prancis.
""Presiden Trump mengatakan bahwa waktunya telah tiba untuk memberikan perhatian pada isu Korea Utara,"" kata Lee kepada wartawan di Seoul, Jumat (19/6).
Lee mengatakan dirinya dan Trump juga sepakat bahwa tujuan jangka pendek yang paling realistis saat ini adalah menghentikan program nuklir Korea Utara.
Menurut Lee, Trump menilai belum ada solusi yang jelas untuk menyelesaikan persoalan senjata nuklir Korut secara menyeluruh, sebagaimana dilaporkan Reuters.
Namun, Trump disebut berpandangan bahwa isu tersebut kini perlu kembali menjadi prioritas diplomasi AS.
Kepada AFP, Lee juga mengatakan dirinya menyampaikan kepada Trump bahwa sanksi dan tekanan terhadap Korea Utara tidak lagi efektif.
""Saya mengatakan kepadanya bahwa sanksi dan tekanan (terhadap Korut) tidak efektif,"" ungkapnya.
Ia menilai efektivitas sanksi telah menurun akibat kerja sama militer antara Korea Utara dan Rusia dalam perang di Ukraina.
“Bahkan sedikit bantuan dari Rusia sangat membantu Korea Utara,” ujar Lee."
5 Fakta Menarik Korea Selatan Tumbang dari Meksiko di Piala Dunia 2026,https://sports.sindonews.com/read/1719213/11/5-fakta-menarik-korea-selatan-tumbang-dari-meksiko-di-piala-dunia-2026-1781838409,Sindonews,olahraga,2026-06-19,"GUADALAJARA
- Korea Selatan harus mengakui keunggulan Meksiko setelah kalah tipis 0-1 pada laga Grup A
Piala Dunia 2026
di Guadalajara Stadium, Jumat (19/6/2026) pagi WIB. Gol tunggal Orbelin Romo pada menit ke-50 yang berawal dari kesalahan kiper Kim Seung-gyu menjadi pembeda dalam pertandingan yang berlangsung ketat tersebut.
Kekalahan ini tidak hanya berdampak pada posisi Korea Selatan di klasemen, tetapi juga melahirkan sejumlah catatan menarik. Berikut lima fakta menarik usai Taeguk Warriors takluk dari El Tri.
1. Dominasi CONCACAF atas Tim Asia Berlanjut
Kemenangan Meksiko semakin menegaskan superioritas wakil CONCACAF saat menghadapi tim Asia di Piala Dunia. Berdasarkan data Opta, tim-tim CONCACAF kini telah memenangkan 11 dari 13 pertandingan melawan negara anggota AFC di ajang Piala Dunia, dengan catatan satu imbang dan hanya satu kekalahan.
Hasil ini menunjukkan betapa sulitnya tim Asia menghadapi wakil Amerika Utara di panggung terbesar sepak bola dunia.
2. Meksiko Juara Grup A
Tambahan tiga poin memastikan Meksiko keluar sebagai juara Grup A. El Tri menjadi salah satu tim tuan rumah yang tampil konsisten sepanjang fase grup dan kini berhak memainkan laga fase gugur di Stadion Azteca, markas ikonik sepak bola Meksiko.
Keuntungan bermain di depan pendukung sendiri bisa menjadi modal besar bagi pasukan Javier Aguirre dalam perjalanan mereka di turnamen ini.
3. Pertahanan Meksiko Sangat Sulit Ditembus
Meski tidak selalu tampil dominan dalam penguasaan bola maupun jumlah peluang, Meksiko menunjukkan kualitas bertahan yang luar biasa. Dalam dua pertandingan fase grup, mereka hanya menghadapi empat tembakan tepat sasaran dan total expected goals (xG) lawan sebesar 0,76.
Korea Selatan menjadi korban terbaru kokohnya lini belakang El Tri yang tampil disiplin sepanjang 90 menit.
4. Son Heung-min Gagal Bersinar
Korea Selatan berharap banyak kepada Son Heung-min untuk menjadi pembeda. Namun kapten Taeguk Warriors itu kesulitan menemukan ruang di tengah rapatnya pertahanan Meksiko."
"Blunder Kiper, Meksiko Tundukkan Korea Selatan di Piala Dunia 2026",https://sports.sindonews.com/read/1719201/11/blunder-kiper-meksiko-tundukkan-korea-selatan-di-piala-dunia-2026-1781834784,Sindonews,olahraga,2026-06-19,"GUADALAJARA
- Timnas Meksiko meraih kemenangan penting 1-0 atas Korea Selatan pada laga Grup A
Piala Dunia 2026
di Guadalajara Stadium, Jumat (19/6/2026) pagi WIB. Setelah bermain tanpa gol sepanjang babak pertama, El Tri akhirnya memecah kebuntuan melalui gol Orbelin Romo yang lahir akibat kesalahan fatal kiper Korea Selatan, Kim Seung-gyu.
Sejak awal pertandingan, kedua tim terlibat duel taktis yang ketat. Meksiko lebih mengandalkan disiplin pertahanan dan serangan dari sisi sayap, sementara
Korea Selatan
mencoba membangun serangan melalui penguasaan bola. Peluang terbaik babak pertama hadir pada menit ke-20 saat Julian Quinones melepaskan sundulan berbahaya, tetapi Kim Seung-gyu mampu melakukan penyelamatan penting. Korea Selatan sempat mengancam lewat Son Heung-min, namun upayanya dianulir karena offside. Alhasil, skor 0-0 bertahan hingga turun minum dengan catatan
expected goals
kedua tim yang identik, yakni 0,11.
Meksiko vs Korea Selatan Buntu di Babak Pertama
Kebuntuan akhirnya pecah lima menit setelah babak kedua dimulai. Quinones mengirim umpan silang dari sisi kiri yang disambut Raul Jimenez dengan sundulan. Kim Seung-gyu sebenarnya berhasil menjangkau bola, namun ia kehilangan kendali saat berbenturan dengan rekannya sendiri. Bola liar jatuh tepat di depan Romo yang tanpa kesulitan menceploskannya ke gawang kosong untuk membawa Meksiko unggul 1-0 pada menit ke-50.
Gol tersebut mengubah jalannya pertandingan. Korea Selatan dipaksa bermain lebih agresif dan meningkatkan intensitas serangan. Pelatih Hong Myung-bo merespons dengan memasukkan Hwang Hee-chan dan Oh Hyeon-gyu, bahkan menarik keluar Son Heung-min pada menit ke-57. Meski lebih banyak menguasai bola, Taeguk Warriors kesulitan membongkar pertahanan rapat Meksiko yang tampil sangat disiplin sepanjang babak kedua."
Komentator Resmi Piala Dunia 2026 Diinvestigasi usai Laga Timnas Iran vs Selandia Baru,https://sports.sindonews.com/read/1719167/11/komentator-resmi-piala-dunia-2026-diinvestigasi-usai-laga-timnas-iran-vs-selandia-baru-1781831216,Sindonews,olahraga,2026-06-19,"LOS ANGELES
- Seorang komentator senior Piala Dunia 2026 harus menerima sanksi setelah melakukan kesalahan fatal saat memandu laga Iran melawan Selandia Baru. Penyiar asal Turki, Murat Ekrem Cimen, resmi diskors sementara menyusul kekeliruan yang memicu gelombang kritik di media sosial.
Insiden itu terjadi pada pertandingan Grup Piala Dunia 2026 yang berlangsung di Los Angeles Stadium, California. Dalam beberapa menit awal pertandingan, Cimen berulang kali tertukar menyebut identitas kedua tim serta salah mengenali sejumlah pemain di lapangan. Padahal, Iran tampil dengan seragam putih sementara Selandia Baru mengenakan kostum hitam yang cukup mudah dibedakan.
Rekaman kesalahan tersebut dengan cepat viral di berbagai platform media sosial. Banyak penggemar sepak bola mempertanyakan bagaimana komentator berpengalaman lebih dari tiga dekade bisa melakukan kesalahan mendasar dalam ajang sebesar Piala Dunia.
Menanggapi kontroversi tersebut, stasiun televisi pemerintah Turki TRT mengeluarkan pernyataan resmi. Mereka menyebut kesalahan itu tidak sesuai dengan standar siaran yang selama ini dijaga TRT dan langsung membuka proses investigasi internal. Sebagai langkah awal, Cimen ditarik dari tim peliput Piala Dunia di Amerika Serikat dan tidak akan bertugas hingga penyelidikan selesai.
""Kesalahan yang terjadi dalam siaran pertandingan Iran melawan Selandia Baru tidak dapat diterima berdasarkan standar penyiaran TRT. Kami meminta maaf kepada pemirsa dan masyarakat atas insiden ini,"" tulis TRT dalam pernyataan resminya."
"MotoGP Indonesia 2026 Resmi Diluncurkan, Mandalika Siap Sambut Sorotan Dunia",https://sports.sindonews.com/read/1719291/49/motogp-indonesia-2026-resmi-diluncurkan-mandalika-siap-sambut-sorotan-dunia-1781852784,Sindonews,olahraga,2026-06-19,"JAKARTA
- Launching Ceremony MotoGP Pertamina Grand Prix of Indonesia 2026 resmi digelar di Jakarta, Kamis (18/6/2026). Acara ini menjadi penanda dimulainya rangkaian persiapan menuju
MotoGP Indonesia
yang akan berlangsung pada 9–11 Oktober 2026 di Mandalika International Circuit, Nusa Tenggara Barat (NTB).
Peluncuran tersebut dihadiri Menteri Pemuda dan Olahraga RI Erick Thohir, Direktur Utama InJourney Maya Watono, Presiden Komisaris ITDC Irna Narulita, Komisaris Independen ITDC Ekos Albar dan Faldo Maldini, serta Komisaris ITDC Asnaedi dan Ari Sihasale.
Momentum ini sekaligus menandai lima tahun penyelenggaraan MotoGP di Mandalika sejak pertama kali digelar pada 2022. Dalam kurun waktu tersebut, Pertamina Grand Prix of Indonesia berkembang menjadi salah satu agenda sport tourism terbesar di Indonesia dan semakin diperhitungkan dalam kalender olahraga internasional.
Melalui penyelenggaraan MotoGP, kawasan Mandalika tidak hanya dikenal sebagai destinasi balap kelas dunia, tetapi juga tumbuh menjadi pusat pengembangan pariwisata nasional. Karena itu, PT Pengembangan Pariwisata Indonesia (Persero) atau ITDC bersama PT Mandalika Grand Prix Association (MGPA) terus mempersiapkan seluruh aspek penyelenggaraan agar memenuhi standar yang ditetapkan Dorna Sports dan Fédération Internationale de Motocyclisme (FIM).
Menteri Pemuda dan Olahraga RI Erick Thohir menegaskan bahwa sport tourism kini menjadi sektor yang memiliki nilai ekonomi sangat besar dan terus berkembang di berbagai negara.
""Kalau kita lihat sport tourism, nilainya saat ini mencapai 625 miliar dolar AS. Angka yang besar. Bahkan diproyeksikan akan mencapai 2,7 triliun dolar AS. Karena itu banyak negara mulai menjadikan sport tourism sebagai bagian dari strategi pengembangan ekonomi dan pariwisata mereka,"" ujar Erick.
Menurutnya, Indonesia harus memanfaatkan berbagai ajang olahraga internasional untuk memperkuat daya saing sektor pariwisata sekaligus mendorong pertumbuhan ekonomi nasional.
Sementara itu, Direktur Utama InJourney Maya Watono mengungkapkan bahwa MotoGP telah memberikan manfaat nyata bagi masyarakat dan kawasan Mandalika. Berdasarkan data penyelenggaraan sebelumnya, ajang ini menghasilkan dampak ekonomi berkelanjutan hingga Rp4,9 triliun."
Kawasaki Bikin Skutik? Tiga Kejutan dari Booth PRJ 2026,https://otomotif.sindonews.com/read/1719251/121/kawasaki-bikin-skutik-tiga-kejutan-dari-booth-prj-2026-1781849215,Sindonews,otomotif,2026-06-19,"JAKARTA
- Kawasaki identik dengan satu hal: Ninja. Motor sport. Kencang. Mahal. Sekarang? Kawasaki bikin skutik matic. Itu kejutan pertama dari Pekan Raya Jakarta 2026.
Kamis, 18 Juni 2026. Di booth Open Space No. 2, PT Kawasaki Motor Indonesia meluncurkan tiga model sekaligus. Tiga dunia yang berbeda.
Yang termurah: skutik Rp26,5 juta. Yang termahal: kendaraan rekreasi Rp1,2 miliar. Beda hampir 46 kali lipat. Di satu booth yang sama.
""Kawasaki ingin menghadirkan pilihan produk yang semakin beragam,"" kata Michael C. Tanadhi, Head Sales & Promotion Kawasaki Motor Indonesia.
Mari kita bedah satu-satu.
1.⁠ ⁠Modenas Brusky 125: Kawasaki masuk pasar harian
Ini skutik. Buat harian. Buat kota. Harga: Rp26.500.000 OTR Jakarta.
Mesinnya 125cc SOHC injeksi, Euro 4, bersertifikat EEV. Tenaga 7,0 kW. Torsi 10,0 Nm. Transmisi otomatis V-Belt.
Bobotnya ringan: 108 kg. Tangki 5,1 liter. Sekali isi penuh, klaimnya tembus 180 km — pada kecepatan rata-rata 80 km/jam."
"Insentif Guru PAI Tahap II 2026 Cair, Berikut Besaran dan Jumlah Penerimanya",https://edukasi.sindonews.com/read/1719269/212/insentif-guru-pai-tahap-ii-2026-cair-berikut-besaran-dan-jumlah-penerimanya-1781849208,Sindonews,edukasi,2026-06-19,"JAKARTA
- Kementerian Agama (
Kemenag
) telah menyalurkan bantuan
insentif Guru
Pendidikan Agama Islam (PAI) Tahap II 2026. Pencairan bantuan tersebut mulai dilakukan sejak awal Juni 2026 dan ditujukan bagi guru PAI non-ASN yang belum memiliki sertifikat pendidik.
Menteri Agama (Menag) Nasaruddin Umar, menegaskan bahwa peningkatan kesejahteraan guru menjadi salah satu fokus utama Kementerian Agama dalam mendukung peningkatan mutu pendidikan keagamaan di Indonesia.
Baca juga:
Menag: Insentif Guru Madrasah Non-ASN Akan Cair Akhir Juni 2026
Menurutnya, guru memiliki peran penting sebagai garda terdepan dalam proses pendidikan sekaligus pembentukan karakter generasi bangsa. Oleh karena itu, pemerintah terus berupaya memberikan perhatian kepada Guru PAI non-ASN yang selama ini mengabdikan diri dengan penuh komitmen.
“Guru merupakan ujung tombak pendidikan dan pembentukan karakter bangsa. Karena itu, negara harus hadir memberikan perhatian, termasuk kepada Guru PAI non-ASN yang selama ini terus mengabdi dengan penuh dedikasi. Bantuan insentif ini diharapkan dapat menjadi penyemangat untuk terus meningkatkan kualitas pembelajaran dan penguatan nilai-nilai keagamaan di sekolah,” ujar Nasaruddin Umar, dikutip dari laman Kemenag, Jumat (19/6/2026).
Baca juga:
P2G Desak Pemerintah Tak Pecat 200 Ribu Guru Honorer usai Terbit SE Mendikdasmen 2026
Senada dengan itu, Direktur Jenderal Pendidikan Islam, Suyitno, menyampaikan bahwa bantuan insentif merupakan bentuk afirmasi pemerintah bagi Guru PAI yang belum memperoleh tunjangan profesi maupun mengikuti Pendidikan Profesi Guru (PPG)."
"KAI Logistik Angkut 6,8 Juta Ton Barang hingga Mei 2026, Terbanyak Batu Bara",https://ekbis.sindonews.com/read/1719221/34/kai-logistik-angkut-68-juta-ton-barang-hingga-mei-2026-terbanyak-batu-bara-1781838404,Sindonews,ekonomi,2026-06-19,"JAKARTA
- PT Kereta Api Logistik (KAI Logistik) mencatat volume angkutan barang sebesar 6,8 juta ton hingga Mei 2026 melalui layanan logistik berbasis kereta api dan multimoda. Angkutan tersebut didominasi komoditas batu bara yang menjadi penopang utama distribusi logistik perusahaan.
""Secara year-on-year, di bulan Mei 2026 ini pengiriman barang retail mengalami pertumbuhan sebesar 37 persen dan angkutan peti kemas sebesar 24 persen. Pertumbuhan ini menunjukkan meningkatnya pemanfaatan layanan logistik berbasis kereta api oleh berbagai sektor industri untuk mendukung aktivitas distribusi mereka,"" kata Direktur Utama KAI Logistik Yuskal Setiawan seperti dikutip, Jumat (19/6/2026).
Dukung Angkutan Lebaran, KAI Logistik Kirim 12 Lokomotif ke Jawa
KAI Logistik menyebut capaian tersebut mencerminkan peran perusahaan dalam mendukung kelancaran rantai pasok nasional di tengah meningkatnya kebutuhan industri terhadap layanan logistik yang efisien, terintegrasi, dan berkelanjutan. Perusahaan terus memperkuat layanan distribusi untuk berbagai kebutuhan pengiriman, mulai dari barang retail hingga komoditas berskala besar.
Pada Mei 2026 saja, volume angkutan barang yang dikelola mencapai 1,7 juta ton. Dari jumlah tersebut, angkutan batu bara mendominasi sebesar 1,1 juta ton, diikuti angkutan peti kemas 267 ribu ton dan layanan pra serta purna BBM/BBK sebanyak 224 ribu ton.
Selain itu, KAI Logistik juga mengelola sekitar 38 ribu ton angkutan semen, 6 ribu ton pengiriman barang retail, serta 684 ton limbah bahan berbahaya dan beracun (B3) yang memerlukan penanganan khusus sesuai standar keselamatan dan regulasi."
Produksi Drama Cina AI,https://www.tempo.co/teroka/produksi-drama-cina-ai-2269911,Tempo,teroka,2026-06-18,"PERUSAHAAN produksi micro-drama Cina—selanjutnya disebut mikrodrama atau drama mikro Cina—satu per satu memasuki ranah konten berbasis akal imitasi (AI). Negeri Tirai Bambu itu mengklaim telah mempelopori pembuatan mikrodrama, yang juga dikenal sebagai drama vertikal, dengan memperbesar industrinya melalui pembuatan konten lewat AI."
Eksekusi Pengosongan Hotel Sultan Ricuh,https://www.tempo.co/hukum/eksekusi-pengosongan-hotel-sultan-ricuh-2269940,Tempo,hukum,2026-06-18,"KERICUHAN pecah dalam proses eksekusi Hotel Sultan&nbsp;di kawasan Gelora Bung Karno (GBK) pada Kamis pagi, 18 Juni 2026. Massa terlibat bentrok dengan aparat pengamanan yang mengawal proses pengosongan bangunan tersebut.
Massa melempari aparat dengan batu sebesar kepalan tangan. Sementara itu, sejumlah polisi terlihat berlindung di balik mobil baja untuk menghindari serangan.&nbsp;
Kepolisian membalas dengan mengeluarkan tembakan water canon ke arah massa. Ratusan orang tersebut kemudian berlarian dan masuk ke area dalam hotel. Petugas lalu mengejar mereka dan menangkap sebagian massa tersebut.&nbsp;
Panitera PN Jakarta Pusat, Ahyar Patmika, menyatakan proses eksekusi Hotel Sultan telah sesuai dengan persyaratan. ""Tidak bertentangan dengan hukum dan dapat dikabulkan,"" ujar Ahyar kepada wartawan di area Hotel Sultan, Kamis, 18 Juni 2026.
Ahyar mengatakan dengan adanya penetapan tersebut, maka juru sita pengadilan bisa mulai melaksanakan proses. ""Untuk melaksanakan eksekusi pengosongan dan mengembalikan kepada para Penggugat Rekonvensi,"" kata Ahyar.&nbsp;
Ketua Tim Transisi Blok 15 Gelora Bung Karno, Hendry Arisandi sebelumnya mengatakan bahwa persiapan teknis menjelang proses eksekusi mulai dilaksanakan. Langkah persiapan itu dilakukan lantaran belum adanya itikad baik dari pengelola Hotel Sultan, PT Indobuildco.&nbsp;
Henry menyatakan, PT Indobuildco hingga kini belum menjalankan perintah pengadilan perihal pengosongan obyek eksekusi. ""Prinsip kami jelas, eksekusi ini adalah pelaksanaan perintah pengadilan,"" ujar Hendry melalui keterangan tertulis dikutip pada Rabu, 17 Juni 2026.&nbsp;


Pilihan Editor:&nbsp;Ratusan Orang Tolak Eksekusi Pengosongan Hotel Sultan"
